,GPT-3 term,seed for prompt,Seed of GPT-3 term in RedMed,RedMed term inside GPT-3 term,GPT-3 term in Google,token added to Google
2738,vance_&_hines,tramadol,False,False,False,
2739,vicodin,tramadol,hydrocodone,False,False,
2740,vivodin,tramadol,False,False,False,
2741,xodol,tramadol,False,False,False,
2742,zydol,tramadol,ketorolac,False,True,
2743,zydol,tramadol,ketorolac,False,True,
2744,crodex,tramadol,False,False,False,
2745,codtram,tramadol,False,False,False,
2746,tramodol,tramadol,tramadol,True,True,
2747,dromadol,tramadol,False,False,False,
2748,tramacet,tramadol,tramadol,True,True,
2749,acetaminophen/tramadol,tramadol,False,False,True,
2750,"tra,madol",tramadol,False,False,True,
2751,trammol,tramadol,False,False,True,
2752,ultram,tramadol,tramadol,True,True,
2753,tramual,tramadol,False,False,False,
2754,gypsytef,tramadol,False,False,False,
2755,tradon,tramadol,False,False,False,
2756,tramacet,tramadol,tramadol,True,True,
2757,tramalol,tramadol,tramadol,True,True,
2758,dromadol,tramadol,False,False,False,
2759,trammadol,tramadol,tramadol,True,True,
2760,tramal,tramadol,tramadol,True,True,
2761,ultracet,tramadol,tramadol,True,True,
2762,ultram,tramadol,tramadol,True,True,
2763,rybix,tramadol,False,False,True,
2764,conzip,tramadol,tramadol,True,True,
2765,larapam_sr,tramadol,False,False,False,
2766,tramal,tramadol,tramadol,True,True,
2767,ultram,tramadol,tramadol,True,True,
2768,rybix,tramadol,False,False,True,
2769,conzip,tramadol,tramadol,True,True,
2770,ultracet,tramadol,tramadol,True,True,
2771,tramacet,tramadol,tramadol,True,True,
2772,ultracet,tramadol,tramadol,True,True,
2773,zydol,tramadol,ketorolac,False,True,
2774,ultram,tramadol,tramadol,True,True,
2775,tramal,tramadol,tramadol,True,True,
2776,tramasol,tramadol,tramadol,True,True,
2777,tramodol,tramadol,tramadol,True,True,
2778,tramedol,tramadol,tramadol,True,True,
2779,doltran,tramadol,False,False,False,
2780,tramal,tramadol,tramadol,True,True,
2781,zydol,tramadol,ketorolac,False,True,
2782,ado-tran,tramadol,False,False,False,
2783,zydol,tramadol,ketorolac,False,True,
2784,toradol,tramadol,ketorolac,False,False,
2785,dolacet,tramadol,False,False,False,
2786,tramodol,tramadol,tramadol,True,True,
2787,conzip,tramadol,tramadol,True,True,
2788,glycet,tramadol,False,False,False,
2789,anadol,tramadol,False,False,False,
2790,toradol,tramadol,ketorolac,False,False,
2791,tramal,tramadol,tramadol,True,True,
2792,zydol,tramadol,ketorolac,False,True,
2793,dromadol,tramadol,False,False,False,
2794,tradol,tramadol,ketorolac,False,True,
2795,tramundin,tramadol,False,False,True,
2796,tramdol,tramadol,tramadol,True,True,
2797,pain_reliever,tramadol,False,False,False,
2798,tramundin,tramadol,False,False,True,
2799,tramalol,tramadol,tramadol,True,True,
2800,tramedol,tramadol,tramadol,True,True,
2801,doltran,tramadol,False,False,False,
2802,tramate,tramadol,False,False,False,
2803,tramal,tramadol,tramadol,True,True,
2804,zydol,tramadol,ketorolac,False,True,
2805,zydol,tramadol,ketorolac,False,True,
2806,painrelief,tramadol,False,False,False,
2807,codeine,tramadol,codeine,False,False,
2808,tramadol_hydrochloride,tramadol,tramadol,True,True,
2809,trammadol,tramadol,tramadol,True,True,
2810,tramalol,tramadol,tramadol,True,True,
2811,dromadol,tramadol,False,False,False,
2812,tramodol,tramadol,tramadol,True,True,
2813,tramedol,tramadol,tramadol,True,True,
2814,tramodale,tramadol,False,False,True,
2815,pain_reliever,tramadol,False,False,False,
2816,tramalol,tramadol,tramadol,True,True,
2817,tramulcodol,tramadol,False,False,False,
2818,tramacet,tramadol,tramadol,True,True,
2819,ultracet,tramadol,tramadol,True,True,
2820,ultram,tramadol,tramadol,True,True,
2821,tramadol_hydrochloride,tramadol,tramadol,True,True,
2822,tramundol,tramadol,False,False,False,
2823,trymadol,tramadol,False,False,True,
2824,tralinski,tramadol,False,False,False,
2825,conzip,tramadol,tramadol,True,True,
2826,ultram,tramadol,tramadol,True,True,
2827,rybix,tramadol,False,False,True,
2828,toradol,tramadol,ketorolac,False,False,
2829,tradol,tramadol,ketorolac,False,True,
2830,ultram,tramadol,tramadol,True,True,
2831,zydol,tramadol,ketorolac,False,True,
2832,topalgic,tramadol,False,False,True,
2833,nebusal,tramadol,pentobarbital,False,False,
2834,orudis,tramadol,ketoprofen,False,False,
2835,rybix,tramadol,False,False,True,
2836,roxicet,tramadol,oxycodone,False,False,
2837,zydone,tramadol,False,False,False,
2838,tramacet,tramadol,tramadol,True,True,
2839,tramal,tramadol,tramadol,True,True,
2840,zydol,tramadol,ketorolac,False,True,
2841,coltram,tramadol,False,False,False,
2842,tramundin,tramadol,False,False,True,
2843,tramaget,tramadol,False,False,False,
2844,tralgit,tramadol,False,False,True,
2845,tradol,tramadol,ketorolac,False,True,
2846,tramdol,tramadol,tramadol,True,True,
2847,tramedol,tramadol,tramadol,True,True,
2848,tramodol,tramadol,tramadol,True,True,
2849,tramsodol,tramadol,False,False,False,
2850,tramedolum,tramadol,False,False,False,
2851,tramodolum,tramadol,False,False,False,
2852,tradol,tramadol,ketorolac,False,True,
2853,ultram,tramadol,tramadol,True,True,
2854,tranzex,tramadol,False,False,False,
2855,ultracet,tramadol,tramadol,True,True,
2856,advocate,tramadol,False,False,False,
2857,anesthesiologist,tramadol,False,False,False,
2858,anodyne,tramadol,False,False,False,
2859,analgesic,tramadol,False,False,False,
2860,comfort_patients,tramadol,False,False,False,
2861,tramacet,tramadol,tramadol,True,True,
2862,tramal,tramadol,tramadol,True,True,
2863,arrow-push,tramadol,False,False,False,
2864,dromadol,tramadol,False,False,False,
2865,trammadol,tramadol,tramadol,True,True,
2866,tradol,tramadol,ketorolac,False,True,
2867,tramal,tramadol,tramadol,True,True,
2868,ultram,tramadol,tramadol,True,True,
2869,tramodol,tramadol,tramadol,True,True,
2870,tradol,tramadol,ketorolac,False,True,
2871,ultram,tramadol,tramadol,True,True,
2872,ultracet,tramadol,tramadol,True,True,
2873,conzip,tramadol,tramadol,True,True,
2874,rybix_odt,tramadol,False,False,True,
2875,ryzolt,tramadol,False,False,True,
2876,flexeril,tramadol,cyclobenzaprine,False,False,
2877,soma,tramadol,carisoprodol,False,False,
2878,dexadol,tramadol,False,False,False,
2879,fenadol,tramadol,False,False,False,
2880,gadol,tramadol,False,False,False,
2881,hadol,tramadol,haloperidol,False,False,
2882,jadol,tramadol,False,False,False,
2883,ladol,tramadol,False,False,False,
2884,madol,tramadol,False,False,False,
2885,padol,tramadol,False,False,False,
2886,radol,tramadol,False,False,False,
2887,sadol,tramadol,False,False,False,
2888,tadol,tramadol,False,False,True,
2889,vadol,tramadol,False,False,False,
2890,xadol,tramadol,False,False,False,
2891,zadol,tramadol,False,False,False,
2892,doltrim,tramadol,False,False,False,
2893,tramundol,tramadol,False,False,False,
2894,tramafol,tramadol,False,False,True,
2895,tramacet,tramadol,tramadol,True,True,
2896,ultram,tramadol,tramadol,True,True,
2897,rybix,tramadol,False,False,True,
2898,conzip,tramadol,tramadol,True,True,
2899,tylenol_with_codeine,tramadol,codeine,False,False,
2900,vicodin,tramadol,hydrocodone,False,False,
2901,percocet,tramadol,oxycodone,False,False,
2902,lortab,tramadol,hydrocodone,False,False,
2903,dilaudid,tramadol,hydromorphone,False,False,
2904,oxycodone,tramadol,oxycodone,False,False,
2905,morphine,tramadol,morphine,False,False,
2906,tramacet,tramadol,tramadol,True,True,
2907,tramal,tramadol,tramadol,True,True,
2908,anodyne,tramadol,False,False,False,
2909,apo-tramadol,tramadol,False,False,True,
2910,c-tip,tramadol,False,False,False,
2911,christal,tramadol,False,False,False,
2912,dromadol,tramadol,False,False,False,
2913,ego-t,tramadol,False,False,False,
2914,gesic,tramadol,False,False,False,
2915,graze,tramadol,False,False,False,
2916,matador,tramadol,False,False,False,
2917,maxitram,tramadol,False,False,True,
2918,moment,tramadol,False,False,False,
2919,myolastan,tramadol,False,False,False,
2920,orban,tramadol,False,False,False,
2921,painfree,tramadol,False,False,False,
2922,rabies,tramadol,False,False,False,
2923,tramodol,tramadol,tramadol,True,True,
2924,tramasol,tramadol,tramadol,True,True,
2925,trumadol,tramadol,False,False,True,
2926,tromodol,tramadol,False,False,True,
2927,tramdol,tramadol,tramadol,True,True,
2928,tramawol,tramadol,False,False,False,
2929,ultram,tramadol,tramadol,True,True,
2930,zydol,tramadol,ketorolac,False,True,
2931,tramal,tramadol,tramadol,True,True,
2932,tradol,tramadol,ketorolac,False,True,
2933,downers,tramadol,False,False,False,
2934,zydol,tramadol,ketorolac,False,True,
2935,depressant,tramadol,False,False,False,
2936,tramodol,tramadol,tramadol,True,True,
2937,tramidel,tramadol,False,False,True,
2938,tramul,tramadol,False,False,True,
2939,tramacet,tramadol,tramadol,True,True,
2940,tramal,tramadol,tramadol,True,True,
2941,analgesic,tramadol,False,False,False,
2942,tramdorf,tramadol,False,False,True,
2943,tramidol,tramadol,tramadol,True,True,
2944,tramsodol,tramadol,False,False,False,
2945,tramorol,tramadol,False,False,False,
2946,trambol,tramadol,False,False,True,
2947,trammadol,tramadol,tramadol,True,True,
2948,tramadome,tramadol,False,False,False,
2949,tramadolid,tramadol,False,False,False,
2950,tramalol,tramadol,tramadol,True,True,
2951,tramitase,tramadol,False,False,False,
2952,tramalace,tramadol,False,False,False,
2953,tramaset,tramadol,False,False,True,
2954,tramazolam,tramadol,False,False,False,
2955,tramazol,tramadol,False,False,True,
2956,tramal,tramadol,tramadol,True,True,
2957,ultram,tramadol,tramadol,True,True,
2958,rybix,tramadol,False,False,True,
2959,conzip,tramadol,tramadol,True,True,
2960,toradol,tramadol,ketorolac,False,False,
2961,dolacet,tramadol,False,False,False,
2962,dolcontin,tramadol,False,False,False,
2963,tradon,tramadol,False,False,False,
2964,ultram,tramadol,tramadol,True,True,
2965,ultracet,tramadol,tramadol,True,True,
2966,ryzolt,tramadol,False,False,True,
2967,endocet,tramadol,oxycodone,False,False,
2968,zydol,tramadol,ketorolac,False,True,
2969,tramal,tramadol,tramadol,True,True,
2970,conzip,tramadol,tramadol,True,True,
2971,rybix_odt,tramadol,False,False,True,
2972,fioricet,tramadol,butalbital,False,False,
2973,axert,tramadol,almotriptan,False,False,
2974,frova,tramadol,frovatriptan,False,False,
2975,imitrex,tramadol,sumatriptan,False,False,
2976,maxalt,tramadol,rizatriptan,False,False,
2977,anadol,tramadol,False,False,False,
2978,dromadol,tramadol,False,False,False,
2979,tradol,tramadol,ketorolac,False,True,
2980,zydol,tramadol,ketorolac,False,True,
2981,painol,tramadol,False,False,False,
2982,tramal,tramadol,tramadol,True,True,
2983,ultram,tramadol,tramadol,True,True,
2984,zydol,tramadol,ketorolac,False,True,
2985,duralgen,tramadol,False,False,False,
2986,analgesic,tramadol,False,False,False,
2987,painadol,tramadol,False,False,False,
2988,tramadil,tramadol,False,False,True,
2989,sanadol,tramadol,False,False,False,
2990,tradol,tramadol,ketorolac,False,True,
2991,dolac,tramadol,False,False,False,
2992,toladol,tramadol,False,False,False,
2993,boladol,tramadol,False,False,False,
2994,synthrac,tramadol,False,False,False,
2995,norco-tran,tramadol,False,False,False,
2996,norco,tramadol,hydrocodone,False,False,
2997,tramal,tramadol,tramadol,True,True,
2998,ultram,tramadol,tramadol,True,True,
2999,rybix,tramadol,False,False,True,
3000,toradol,tramadol,ketorolac,False,False,
3001,topalgic,tramadol,False,False,True,
3002,meloxicam,tramadol,meloxicam,False,False,
3003,diclofenac,tramadol,diclofenac,False,False,
3004,traumadol,tramadol,tramadol,True,True,
3005,doltran,tramadol,False,False,False,
3006,zydol,tramadol,ketorolac,False,True,
3007,ultram,tramadol,tramadol,True,True,
3008,tramal,tramadol,tramadol,True,True,
3009,ultram,tramadol,tramadol,True,True,
3010,rybix,tramadol,False,False,True,
3011,ryzolt,tramadol,False,False,True,
3012,tylenol_with_codeine_#3,tramadol,False,False,False,
3013,vicodin,tramadol,hydrocodone,False,False,
3014,percocet,tramadol,oxycodone,False,False,
3015,transdol,tramadol,False,False,True,
3016,tramacet,tramadol,tramadol,True,True,
3017,ultram,tramadol,tramadol,True,True,
3018,tramal,tramadol,tramadol,True,True,
3019,zydol,tramadol,ketorolac,False,True,
3020,mydriatic,tramadol,False,False,False,
3021,bromides,tramadol,False,False,False,
3022,phenothiazines,tramadol,False,False,False,
3023,reserpine,tramadol,reserpine,False,False,
3024,chlorpromazine,tramadol,chlorpromazine,False,False,
3025,tramadryl,tramadol,False,False,False,
3026,tryptanol,tramadol,False,False,True,
3027,modamate,tramadol,False,False,False,
3028,trilafon,tramadol,perphenazine,False,False,
3029,taradol,tramadol,False,False,True,
3030,valrelease,tramadol,False,False,False,
3031,zydol,tramadol,ketorolac,False,True,
3032,painakol,tramadol,False,False,False,
3033,zydol,tramadol,ketorolac,False,True,
3034,tramalol,tramadol,tramadol,True,True,
3035,tramundin,tramadol,False,False,True,
3036,tramulor,tramadol,False,False,False,
3037,tramdor,tramadol,False,False,True,
3038,tramedol,tramadol,tramadol,True,True,
3039,tramiel,tramadol,False,False,False,
3040,tramin,tramadol,False,False,False,
3041,pain_reliever,tramadol,False,False,False,
3042,analgesic,tramadol,False,False,False,
3043,pain_reliever,tramadol,False,False,False,
3044,tramacet,tramadol,tramadol,True,True,
3045,rybix,tramadol,False,False,True,
3046,conzip,tramadol,tramadol,True,True,
3047,analgesic,tramadol,False,False,False,
3048,tramdol,tramadol,tramadol,True,True,
3049,tramdool,tramadol,False,False,False,
3050,tramedol,tramadol,tramadol,True,True,
3051,tramidol,tramadol,tramadol,True,True,
3052,tramindal,tramadol,False,False,False,
3053,tramodal,tramadol,False,False,True,
3054,trampodol,tramadol,False,False,False,
3055,dromadol,tramadol,False,False,False,
3056,tramdol,tramadol,tramadol,True,True,
3057,tramodol,tramadol,tramadol,True,True,
3058,tramdol,tramadol,tramadol,True,True,
3059,tramedol,tramadol,tramadol,True,True,
3060,tramindol,tramadol,False,False,True,
3061,tramacet,tramadol,tramadol,True,True,
3062,tramzet,tramadol,False,False,False,
3063,tremadol,tramadol,tramadol,True,True,
3064,tramundol,tramadol,False,False,False,
3065,croizet,tramadol,False,False,False,
3066,dromadol,tramadol,False,False,False,
3067,dromad,tramadol,False,False,False,
3068,tramazoles,tramadol,False,False,True,
3069,tramazole,tramadol,False,False,True,
3070,telmadol,tramadol,False,False,False,
3071,azolam,tramadol,acetazolamide,False,False,
3072,tramodol,tramadol,tramadol,True,True,
3073,tramedol,tramadol,tramadol,True,True,
3074,trainol,tramadol,False,False,False,
3075,trodon,tramadol,False,False,True,
3076,tramacet,tramadol,tramadol,True,True,
3077,tramalol,tramadol,tramadol,True,True,
3078,tramaset,tramadol,False,False,True,
3079,tramundol,tramadol,False,False,False,
3080,dolgedal,tramadol,False,False,False,
3081,dolophine,tramadol,methadone,False,False,
3082,flexeril,tramadol,cyclobenzaprine,False,False,
3083,hydrocodone,tramadol,hydrocodone,False,False,
3084,ibuprofen,tramadol,ibuprofen,False,False,
3085,ketorolac,tramadol,ketorolac,False,False,
3086,naproxen,tramadol,naproxen,False,False,
3087,oxycodone,tramadol,oxycodone,False,False,
3088,skelaxin,tramadol,metaxalone,False,False,
3089,skelidol,tramadol,False,False,False,
3090,ultram,tramadol,tramadol,True,True,
3091,voltaren,tramadol,diclofenac,False,False,
3092,ultram,tramadol,tramadol,True,True,
3093,rybix,tramadol,False,False,True,
3094,ultramod,tramadol,False,False,False,
3095,zytram,tramadol,False,False,True,
3096,pain_reliever,tramadol,False,False,False,
3097,zydol,tramadol,ketorolac,False,True,
3098,tylox,tramadol,False,False,False,
3099,endocodone,tramadol,False,False,False,
3100,roxicet,tramadol,oxycodone,False,False,
3101,percocet,tramadol,oxycodone,False,False,
3102,vicodin,tramadol,hydrocodone,False,False,
3103,lortab,tramadol,hydrocodone,False,False,
3104,tramadolor,tramadol,False,False,True,
3105,tramodol,tramadol,tramadol,True,True,
3106,tramjet,tramadol,tramadol,True,False,
3107,sen-nor,tramadol,False,False,False,
3108,tramal,tramadol,tramadol,True,True,
3109,tradonal,tramadol,False,False,False,
3110,zydol,tramadol,ketorolac,False,True,
3111,tramundin,tramadol,False,False,True,
3112,dromadol,tramadol,False,False,False,
3113,dolotram,tramadol,False,False,True,
3114,rybix,tramadol,False,False,True,
3115,ultram,tramadol,tramadol,True,True,
3116,tramacet,tramadol,tramadol,True,True,
3117,tramal,tramadol,tramadol,True,True,
3118,tramquel,tramadol,False,False,True,
3119,rytary,tramadol,carbidopa,False,False,
3120,conzip,tramadol,tramadol,True,True,
3121,dolared,tramadol,False,False,False,
3122,iso_register,tramadol,False,False,False,
3123,tradorex,tramadol,False,False,False,
3124,oxadrin,tramadol,False,False,False,
3125,ultram,tramadol,tramadol,True,True,
3126,ultracet,tramadol,tramadol,True,True,
3127,rybix,tramadol,False,False,True,
3128,conzip,tramadol,tramadol,True,True,
3129,ryzolt,tramadol,False,False,True,
3130,tramal,tramadol,tramadol,True,True,
3131,dromadol,tramadol,False,False,False,
3132,tramdol,tramadol,tramadol,True,True,
3133,tradol,tramadol,ketorolac,False,True,
3134,tramundol,tramadol,False,False,False,
3135,ultracet,tramadol,tramadol,True,True,
3136,conzip,tramadol,tramadol,True,True,
3137,ryzolt,tramadol,False,False,True,
3138,ultram,tramadol,tramadol,True,True,
3139,ultracet,tramadol,tramadol,True,True,
3140,tramatas,tramadol,False,False,False,
3141,tramalol,tramadol,tramadol,True,True,
3142,tramedol,tramadol,tramadol,True,True,
3143,tramendol,tramadol,False,False,True,
3144,traminol,tramadol,False,False,True,
3145,traxitol,tramadol,False,False,False,
3146,tramacet,tramadol,tramadol,True,True,
3147,ultram,tramadol,tramadol,True,True,
3148,rybix,tramadol,False,False,True,
3149,conzip,tramadol,tramadol,True,True,
3150,dolmatil,tramadol,False,False,False,
3151,",etolac",tramadol,False,False,False,
3152,toradol,tramadol,ketorolac,False,False,
3153,tylenol_with_codeine,tramadol,codeine,False,False,
3154,vicodin,tramadol,hydrocodone,False,False,
3155,percocet,tramadol,oxycodone,False,False,
3156,norco,tramadol,hydrocodone,False,False,
3157,lortab,tramadol,hydrocodone,False,False,
3158,oxycodone,tramadol,oxycodone,False,False,
3159,hydrocodone,tramadol,hydrocodone,False,False,
3160,tramdol,tramadol,tramadol,True,True,
3161,tramedol,tramadol,tramadol,True,True,
3162,tramlol,tramadol,False,False,False,
3163,tramidol,tramadol,tramadol,True,True,
3164,trammadol,tramadol,tramadol,True,True,
3165,traffadol,tramadol,False,False,False,
3166,trexadol,tramadol,False,False,False,
3167,dromadol,tramadol,False,False,False,
3168,tramundol,tramadol,False,False,False,
3169,tramal,tramadol,tramadol,True,True,
3170,tramadol_hydrochloride,tramadol,tramadol,True,True,
3171,tramadol_hcl,tramadol,tramadol,True,True,
3172,tramadol_hydrochloride_extended-release,tramadol,False,True,True,
3173,tramadol_extended-release,tramadol,False,True,True,
3174,tramadol_er,tramadol,tramadol,True,True,
3175,tramadol_ir,tramadol,False,True,True,
3176,ultram,tramadol,tramadol,True,True,
3177,ultracet,tramadol,tramadol,True,True,
3178,tylenol_with_codeine,tramadol,codeine,False,False,
3179,ralivia,tramadol,tramadol,True,True,
3180,zydol,tramadol,ketorolac,False,True,
3181,dolol,tramadol,False,False,False,
3182,tramacet,tramadol,tramadol,True,True,
3183,tramal,tramadol,tramadol,True,True,
3184,dromadol,tramadol,False,False,False,
3185,tridol,tramadol,False,False,True,
3186,ultram,tramadol,tramadol,True,True,
3187,zydol,tramadol,ketorolac,False,True,
3188,ryzolt,tramadol,False,False,True,
3189,conzip,tramadol,tramadol,True,True,
3190,toradol,tramadol,ketorolac,False,False,
3191,dolofin,tramadol,False,False,False,
3192,dolcet,tramadol,False,False,True,
3193,topalgic,tramadol,False,False,True,
3194,tralgit,tramadol,False,False,True,
3195,rybix_odt,tramadol,False,False,True,
3196,conzip,tramadol,tramadol,True,True,
3197,fusepump,tramadol,False,False,False,
3198,zytram,tramadol,False,False,True,
3199,tramacet,tramadol,tramadol,True,True,
3200,tramal,tramadol,tramadol,True,True,
3201,ralivia,tramadol,tramadol,True,True,
3202,buprenex,tramadol,buprenorphine,False,False,
3203,butrans,tramadol,buprenorphine,False,False,
3204,coneugesic,tramadol,False,False,False,
3205,dihydrocodeine,tramadol,dihydrocodeine,False,False,
3206,fentanyl,tramadol,fentanyl,False,False,
3207,hydrocodone,tramadol,hydrocodone,False,False,
3208,hydromorphone,tramadol,hydromorphone,False,False,
3209,ketamine,tramadol,ketamine,False,False,
3210,levorphanol,tramadol,levorphanol,False,False,
3211,meperidine,tramadol,pethidine,False,False,
3212,methadone,tramadol,methadone,False,False,
3213,morphine,tramadol,morphine,False,False,
3214,oxycodone,tramadol,oxycodone,False,False,
3215,oxymorphone,tramadol,oxymorphone,False,False,
3216,pentazocine,tramadol,pentazocine,False,False,
3217,pethidine,tramadol,pethidine,False,False,
3218,propoxyphene,tramadol,dextropropoxyphene,False,False,
3219,remifentanil,tramadol,remifentanil,False,False,
3220,sufentanil,tramadol,sufentanil,False,False,
3221,tapentadol,tramadol,tapentadol,False,False,
3222,tramadol,tramadol,tramadol,True,True,
3223,conzip,tramadol,tramadol,True,True,
3224,ryzolt,tramadol,False,False,True,
3225,talwin,tramadol,pentazocine,False,False,
3226,toradol,tramadol,ketorolac,False,False,
3227,tramal,tramadol,tramadol,True,True,
3228,zydol,tramadol,ketorolac,False,True,
3229,tramal,tramadol,tramadol,True,True,
3230,zydol,tramadol,ketorolac,False,True,
3231,tradonal,tramadol,False,False,False,
3232,toradol,tramadol,ketorolac,False,False,
3233,motrins,tramadol,ibuprofen,False,False,
3234,noodles,tramadol,False,False,False,
3235,vicodin,tramadol,hydrocodone,False,False,
3236,tramal,tramadol,tramadol,True,True,
3237,tramake,tramadol,False,False,True,
3238,tramund,tramadol,False,False,False,
3239,tramulen,tramadol,False,False,False,
3240,tramadol-acetaminophen,tramadol,False,False,True,
3241,tramake-ultracet,tramadol,False,False,True,
3242,tramulen-ultracet,tramadol,False,False,False,
3243,tramal,tramadol,tramadol,True,True,
3244,zytram,tramadol,False,False,True,
3245,tramundin,tramadol,False,False,True,
3246,tramedal,tramadol,False,False,True,
3247,dromadol,tramadol,False,False,False,
3248,tramacet,tramadol,tramadol,True,True,
3249,rybix,tramadol,False,False,True,
3250,ultram,tramadol,tramadol,True,True,
3251,tramal,tramadol,tramadol,True,True,
3252,dromadol,tramadol,False,False,False,
3253,tramacet,tramadol,tramadol,True,True,
3254,topalgic,tramadol,False,False,True,
3255,rynaxypyr,tramadol,False,False,False,
3256,domadol,tramadol,False,False,True,
3257,tramal,tramadol,tramadol,True,True,
3258,cymbalta,tramadol,duloxetine,False,False,
3259,savella,tramadol,milnacipran,False,False,
3260,xoloft,tramadol,sertraline,False,False,
3261,lexapro,tramadol,escitalopram,False,False,
3262,celexa,tramadol,citalopram,False,False,
3263,effexor,tramadol,venlafaxine,False,False,
3264,tramodol,tramadol,tramadol,True,True,
3265,trymadol,tramadol,False,False,True,
3266,tramacet,tramadol,tramadol,True,True,
3267,ultracet,tramadol,tramadol,True,True,
3268,tylenol_with_codeine,tramadol,codeine,False,False,
3269,percocet,tramadol,oxycodone,False,False,
3270,vicodin,tramadol,hydrocodone,False,False,
3271,monotram,tramadol,False,False,False,
3272,dromadol,tramadol,False,False,False,
3273,trmadol,tramadol,False,False,True,
3274,tramaddock,tramadol,False,False,False,
3275,tramaldol,tramadol,False,False,True,
3276,tracodol,tramadol,False,False,False,
3277,tradol,tramadol,ketorolac,False,True,
3278,zydol,tramadol,ketorolac,False,True,
3279,tradonal,tramadol,False,False,False,
3280,tramake,tramadol,False,False,True,
3281,pain_out,tramadol,False,False,False,
3282,tradorex,tramadol,False,False,False,
3283,tramalge,tramadol,False,False,False,
3284,dolcet,tramadol,False,False,True,
3285,tramaol,tramadol,False,False,True,
3286,traumodol,tramadol,False,False,True,
3287,tramedol,tramadol,tramadol,True,True,
3288,tramudol,tramadol,False,False,True,
3289,traumodul,tramadol,False,False,False,
3290,tramodul,tramadol,False,False,False,
3291,tramundin,tramadol,False,False,True,
3292,tramagetic,tramadol,False,False,True,
3293,tramacet,tramadol,tramadol,True,True,
3294,zydol,tramadol,ketorolac,False,True,
3295,tramundol,tramadol,False,False,False,
3296,tramasol,tramadol,tramadol,True,True,
3297,tramzol,tramadol,False,False,False,
3298,pain-o-l,tramadol,False,False,False,
3299,analgesic,tramadol,False,False,False,
3300,pain_reliever,tramadol,False,False,False,
3301,tramundol,tramadol,False,False,False,
3302,hydrocodone,tramadol,hydrocodone,False,False,
3303,oxycodone,tramadol,oxycodone,False,False,
3304,morphine,tramadol,morphine,False,False,
3305,codeine,tramadol,codeine,False,False,
3306,fentanyl,tramadol,fentanyl,False,False,
3307,hydromorphone,tramadol,hydromorphone,False,False,
3308,tramasole,tramadol,False,False,True,
3309,tramazeo,tramadol,False,False,False,
3310,ultracet,tramadol,tramadol,True,True,
3311,zamadol,tramadol,False,False,True,
3312,tramalol,tramadol,tramadol,True,True,
3313,anadols,tramadol,False,False,False,
3314,opiates,tramadol,False,False,False,
3315,ultram,tramadol,tramadol,True,True,
3316,rybix,tramadol,False,False,True,
3317,conzip,tramadol,tramadol,True,True,
3318,larapam,tramadol,False,False,False,
3319,asimadol,tramadol,False,False,False,
3320,azor,tramadol,olmesartan,False,False,
3321,tradol,tramadol,ketorolac,False,True,
3322,trazodone,tramadol,trazodone,False,False,
3323,ultram,tramadol,tramadol,True,True,
3324,vicodin,tramadol,hydrocodone,False,False,
3325,tramosol,tramadol,False,False,True,
3326,tramedolol,tramadol,False,False,False,
3327,transadol,tramadol,False,False,True,
3328,tramazoate,tramadol,False,False,False,
3329,tramundal,tramadol,False,False,False,
3330,tramal,tramadol,tramadol,True,True,
3331,zydol,tramadol,ketorolac,False,True,
3332,dromadol,tramadol,False,False,False,
3333,penultimate,tramadol,False,False,False,
3334,apex,tramadol,False,False,False,
3335,conzip,tramadol,tramadol,True,True,
3336,rybix,tramadol,False,False,True,
3337,toradol,tramadol,ketorolac,False,False,
3338,tramal,tramadol,tramadol,True,True,
3339,tramedal,tramadol,False,False,True,
3340,tramundol,tramadol,False,False,False,
3341,traminol,tramadol,False,False,True,
3342,tramalol,tramadol,tramadol,True,True,
3343,tramocel,tramadol,False,False,False,
3344,tramazol,tramadol,False,False,True,
3345,trazodone,tramadol,trazodone,False,False,
3346,tramatas,tramadol,False,False,False,
3347,tramflam,tramadol,False,False,False,
3348,called_painkillers,tramadol,False,False,False,
3349,used_to_relieve_pain,tramadol,False,False,False,
3350,tramdol,tramadol,tramadol,True,True,
3351,tramiwlol,tramadol,False,False,False,
3352,traxodone,tramadol,False,False,False,
3353,ultram,tramadol,tramadol,True,True,
3354,tramadil,tramadol,False,False,True,
3355,sedative,tramadol,False,False,False,
3356,tramedol,tramadol,tramadol,True,True,
3357,doltran,tramadol,False,False,False,
3358,tramalol,tramadol,tramadol,True,True,
3359,tranquinal,tramadol,False,False,False,
3360,seditol,tramadol,False,False,False,
3361,biosmol,tramadol,False,False,False,
3362,tramal,tramadol,tramadol,True,True,
3363,ultram,tramadol,tramadol,True,True,
3364,rybix,tramadol,False,False,True,
3365,conzip,tramadol,tramadol,True,True,
3366,larapam,tramadol,False,False,False,
3367,painaway,tramadol,False,False,False,
3368,palmerol,tramadol,False,False,False,
3369,doltran,tramadol,False,False,False,
3370,painrelief,tramadol,False,False,False,
3371,analgesic,tramadol,False,False,False,
3372,tramal,tramadol,tramadol,True,True,
3373,dromadol,tramadol,False,False,False,
3374,anadol,tramadol,False,False,False,
3375,zydol,tramadol,ketorolac,False,True,
3376,tramelol,tramadol,False,False,False,
3377,tramidol,tramadol,tramadol,True,True,
3378,tramiol,tramadol,False,False,False,
