,GPT-3 term,seed for prompt,Seed of GPT-3 term in RedMed,RedMed term inside GPT-3 term,GPT-3 term in Google,token added to Google
1252,azepam,lorazepam,oxazepam,False,True,
1253,benzodiazepine,lorazepam,benzodiazepine,False,False,
1254,tranxene,lorazepam,clorazepate,False,False,
1255,passyflu,lorazepam,False,False,False,
1256,cloral,lorazepam,False,False,False,
1257,orap,lorazepam,pimozide,False,False,
1258,tavor,lorazepam,False,False,False,
1259,tranxene,lorazepam,clorazepate,False,False,
1260,librium,lorazepam,chlordiazepoxide,False,False,
1261,valium,lorazepam,diazepam,False,False,
1262,xanax,lorazepam,alprazolam,False,False,
1263,klonopin,lorazepam,clonazepam,False,False,
1264,restoril,lorazepam,temazepam,False,False,
1265,temazepam,lorazepam,temazepam,False,False,
1266,azepam,lorazepam,oxazepam,False,True,
1267,alprazolam,lorazepam,alprazolam,False,False,
1268,lorazepan,lorazepam,lorazepam,True,True,
1269,lorazepamum,lorazepam,False,False,True,
1270,benzodiazepine,lorazepam,benzodiazepine,False,False,
1271,loraz,lorazepam,chlorhexadol,False,True,
1272,lorasepam,lorazepam,False,False,True,
1273,lorazeapam,lorazepam,False,False,True,
1274,lonezepam,lorazepam,False,False,False,
1275,losazepam,lorazepam,False,False,False,
1276,lorfazepam,lorazepam,False,False,False,
1277,lorazepom,lorazepam,False,False,True,
1278,lororpam,lorazepam,False,False,True,
1279,lopazepam,lorazepam,False,False,True,
1280,lorapam,lorazepam,False,False,True,
1281,loazepam,lorazepam,False,False,True,
1282,lorzeapam,lorazepam,False,False,True,
1283,lorazepan,lorazepam,lorazepam,True,True,
1284,loraze,lorazepam,False,False,True,
1285,tranxene,lorazepam,clorazepate,False,False,
1286,librium,lorazepam,chlordiazepoxide,False,False,
1287,valium,lorazepam,diazepam,False,False,
1288,xanax,lorazepam,alprazolam,False,False,
1289,klonopin,lorazepam,clonazepam,False,False,
1290,serax,lorazepam,oxazepam,False,True,
1291,restoril,lorazepam,temazepam,False,False,
1292,azepam,lorazepam,oxazepam,False,True,
1293,alprazolam,lorazepam,alprazolam,False,False,
1294,diazepam,lorazepam,diazepam,False,False,
1295,clonazepam,lorazepam,clonazepam,False,False,
1296,zolpidem,lorazepam,zolpidem,False,False,
1297,phenobarbital,lorazepam,phenobarbital,False,False,
1298,zaleplon,lorazepam,zaleplon,False,False,
1299,tranxene,lorazepam,clorazepate,False,False,
1300,vivactil,lorazepam,protriptyline,False,False,
1301,prosom,lorazepam,estazolam,False,True,
1302,loravel,lorazepam,False,False,False,
1303,lorabenz,lorazepam,False,False,True,
1304,loramet,lorazepam,False,False,False,
1305,orap,lorazepam,pimozide,False,False,
1306,ativan,lorazepam,lorazepam,True,True,
1307,ativan,lorazepam,lorazepam,True,True,
1308,loraz,lorazepam,chlorhexadol,False,True,
1309,serax,lorazepam,oxazepam,False,True,
1310,loraz,lorazepam,chlorhexadol,False,True,
1311,lorazepan,lorazepam,lorazepam,True,True,
1312,lorazepamum,lorazepam,False,False,True,
1313,ativan,lorazepam,lorazepam,True,True,
1314,lorazapam,lorazepam,lorazepam,True,True,
1315,lorazipam,lorazepam,lorazepam,True,True,
1316,loripam,lorazepam,False,False,True,
1317,lorpam,lorazepam,False,False,True,
1318,orfidal,lorazepam,False,False,True,
1319,temesta,lorazepam,lorazepam,True,True,
1320,tranxilium,lorazepam,False,False,False,
1321,ativan,lorazepam,lorazepam,True,True,
1322,jenloga,lorazepam,False,False,False,
1323,loraze,lorazepam,False,False,True,
1324,lorazem,lorazepam,False,False,True,
1325,oraflufen,lorazepam,False,False,False,
1326,lorsedal,lorazepam,False,False,True,
1327,lorans,lorazepam,False,False,False,
1328,lorazapan,lorazepam,lorazepam,True,True,
1329,lorasta,lorazepam,False,False,False,
1330,alprazolam,lorazepam,alprazolam,False,False,
1331,clonazepam,lorazepam,clonazepam,False,False,
1332,diazepam,lorazepam,diazepam,False,False,
1333,zolpidem,lorazepam,zolpidem,False,False,
1334,lorazepras,lorazepam,False,False,False,
1335,lorazeprat,lorazepam,False,False,False,
1336,lorapam,lorazepam,False,False,True,
1337,lorzepam,lorazepam,lorazepam,True,True,
1338,loraz,lorazepam,chlorhexadol,False,True,
1339,lorazep,lorazepam,False,False,True,
1340,lorahexal,lorazepam,False,False,False,
1341,lorana,lorazepam,False,False,False,
1342,orfidal,lorazepam,False,False,True,
1343,tavor,lorazepam,False,False,False,
1344,loraz,lorazepam,chlorhexadol,False,True,
1345,lorazs,lorazepam,False,False,False,
1346,azepam,lorazepam,oxazepam,False,True,
1347,aivan,lorazepam,False,False,False,
1348,ivalan,lorazepam,False,False,False,
1349,lorazapamum,lorazepam,False,False,False,
1350,serepax,lorazepam,oxazepam,False,True,
1351,eggies,lorazepam,False,False,False,
1352,ativan,lorazepam,lorazepam,True,True,
1353,ativan,lorazepam,lorazepam,True,True,
1354,tranxene,lorazepam,clorazepate,False,False,
1355,xanax,lorazepam,alprazolam,False,False,
1356,lorapam,lorazepam,False,False,True,
1357,loripam,lorazepam,False,False,True,
1358,lorpam,lorazepam,False,False,True,
1359,lorzapam,lorazepam,lorazepam,True,True,
1360,lorazapine,lorazepam,False,False,True,
1361,lorzepam,lorazepam,lorazepam,True,True,
1362,alprazolam,lorazepam,alprazolam,False,False,
1363,clonazepam,lorazepam,clonazepam,False,False,
1364,diazepam,lorazepam,diazepam,False,False,
1365,flurazepam,lorazepam,flurazepam,False,False,
1366,halazepam,lorazepam,halazepam,False,False,
1367,ketazolam,lorazepam,False,False,False,
1368,librium,lorazepam,chlordiazepoxide,False,False,
1369,orap,lorazepam,pimozide,False,False,
1370,alprazolam,lorazepam,alprazolam,False,False,
1371,diazepam,lorazepam,diazepam,False,False,
1372,zolpidem,lorazepam,zolpidem,False,False,
1373,eszopiclone,lorazepam,eszopiclone,False,False,
1374,zaleplon,lorazepam,zaleplon,False,False,
1375,quazepam,lorazepam,quazepam,False,False,
1376,alrazolam,lorazepam,alprazolam,False,False,
1377,benzos,lorazepam,False,False,False,
1378,lorapam,lorazepam,False,False,True,
1379,lorpam,lorazepam,False,False,True,
1380,theaterzepam,lorazepam,False,False,False,
1381,tranxene,lorazepam,clorazepate,False,False,
1382,xanax,lorazepam,alprazolam,False,False,
1383,lorsapam,lorazepam,False,False,True,
1384,lorazapam,lorazepam,lorazepam,True,True,
1385,ativan,lorazepam,lorazepam,True,True,
1386,benzodiazepine,lorazepam,benzodiazepine,False,False,
1387,lorasm,lorazepam,False,False,False,
1388,lomesta,lorazepam,False,False,False,
1389,lorspan,lorazepam,False,False,False,
1390,orap,lorazepam,pimozide,False,False,
1391,ativan,lorazepam,lorazepam,True,True,
1392,lorazepam,lorazepam,lorazepam,True,True,
1393,lorazeapam,lorazepam,False,False,True,
1394,lorazipam,lorazepam,lorazepam,True,True,
1395,lorazopam,lorazepam,lorazepam,True,True,
1396,lorrequam,lorazepam,False,False,False,
1397,lorsalam,lorazepam,False,False,False,
1398,alprazolam,lorazepam,alprazolam,False,False,
1399,xanax,lorazepam,alprazolam,False,False,
1400,lorzepam,lorazepam,lorazepam,True,True,
1401,lorazapam,lorazepam,lorazepam,True,True,
1402,tranquilene,lorazepam,False,False,False,
1403,xanax,lorazepam,alprazolam,False,False,
1404,lofex,lorazepam,False,False,False,
1405,orap,lorazepam,pimozide,False,False,
1406,alprazolam,lorazepam,alprazolam,False,False,
1407,xanax,lorazepam,alprazolam,False,False,
1408,valium,lorazepam,diazepam,False,False,
1409,klonopin,lorazepam,clonazepam,False,False,
1410,zolpidem,lorazepam,zolpidem,False,False,
1411,lorazapine,lorazepam,False,False,True,
1412,lorazepan,lorazepam,lorazepam,True,True,
1413,lorametazepam,lorazepam,False,False,True,
1414,orapam,lorazepam,False,False,False,
1415,tofranil,lorazepam,imipramine,False,False,
1416,azoprol,lorazepam,False,False,False,
1417,benzoctamine,lorazepam,False,False,False,
1418,camazepam,lorazepam,False,False,False,
1419,clonazepam,lorazepam,clonazepam,False,False,
1420,desmethyldiazepam,lorazepam,nordazepam,False,False,
1421,diazepam,lorazepam,diazepam,False,False,
1422,estazolam,lorazepam,estazolam,False,False,
1423,flurazepam,lorazepam,flurazepam,False,False,
1424,halazepam,lorazepam,halazepam,False,False,
1425,ketazolam,lorazepam,False,False,False,
1426,loprazolam,lorazepam,loprazolam,False,True,
1427,lotazepam,lorazepam,False,False,True,
1428,meclonazepam,lorazepam,clonazepam,False,False,
1429,medazepam,lorazepam,temazepam,False,False,
1430,midazolam,lorazepam,midazolam,False,False,
1431,nordazepam,lorazepam,nordazepam,False,False,
1432,oxazepam,lorazepam,oxazepam,False,True,
1433,prazepam,lorazepam,prazepam,False,False,
1434,quazepam,lorazepam,quazepam,False,False,
1435,temazepam,lorazepam,temazepam,False,False,
1436,triazolam,lorazepam,triazolam,False,False,
1437,ethchlorvynol,lorazepam,ethchlorvynol,False,False,
1438,flunitrazepam,lorazepam,flunitrazepam,False,False,
1439,methylphenidate,lorazepam,methylphenidate,False,False,
1440,phenazepam,lorazepam,False,False,False,
1441,zolpidem,lorazepam,zolpidem,False,False,
1442,lorazepan,lorazepam,lorazepam,True,True,
1443,lorazipam,lorazepam,lorazepam,True,True,
1444,lorazopam,lorazepam,lorazepam,True,True,
1445,lurasidone,lorazepam,lurasidone,False,False,
1446,lorazepane,lorazepam,False,False,True,
1447,lorazepam,lorazepam,lorazepam,True,True,
1448,diazepam,lorazepam,diazepam,False,False,
1449,lorazepan,lorazepam,lorazepam,True,True,
1450,loracepam,lorazepam,False,False,True,
1451,lurasemide,lorazepam,False,False,False,
1452,loratab,lorazepam,hydrocodone,False,False,
1453,lorabenz,lorazepam,False,False,True,
1454,loratol,lorazepam,False,False,False,
1455,lorasepam,lorazepam,False,False,True,
1456,ativan,lorazepam,lorazepam,True,True,
1457,azepam,lorazepam,oxazepam,False,True,
1458,bassado,lorazepam,False,False,False,
1459,canazolam,lorazepam,False,False,False,
1460,dalmane,lorazepam,flurazepam,False,False,
1461,delorazepam,lorazepam,delorazepam,False,False,
1462,diazapan,lorazepam,diazepam,False,False,
1463,diazepines,lorazepam,False,False,False,
1464,dimensan,lorazepam,False,False,False,
1465,dormicum,lorazepam,midazolam,False,False,
1466,dormizol,lorazepam,False,False,False,
1467,adrenormin,lorazepam,False,False,False,
1468,elopram,lorazepam,False,False,False,
1469,etilaam,lorazepam,False,False,False,
1470,etizest,lorazepam,False,False,False,
1471,etizolam,lorazepam,etizolam,False,False,
1472,fatrem,lorazepam,False,False,False,
1473,flumazepil,lorazepam,flumazenil,False,False,
1474,ativan,lorazepam,lorazepam,True,True,
1475,lorzepam,lorazepam,lorazepam,True,True,
1476,prayzam,lorazepam,False,False,False,
1477,tranzene,lorazepam,clorazepate,False,False,
1478,loramet,lorazepam,False,False,False,
1479,lopam,lorazepam,False,False,False,
1480,orap,lorazepam,pimozide,False,False,
1481,alprazolam,lorazepam,alprazolam,False,False,
1482,triazolam,lorazepam,triazolam,False,False,
1483,lorspin,lorazepam,False,False,False,
1484,larazepam,lorazepam,False,False,True,
1485,lurasidone,lorazepam,lurasidone,False,False,
1486,loramet,lorazepam,False,False,False,
1487,loxapine,lorazepam,loxapine,False,False,
1488,loxitane,lorazepam,loxapine,False,False,
1489,lorzep,lorazepam,False,False,False,
1490,loracepam,lorazepam,False,False,True,
1491,loramet,lorazepam,False,False,False,
1492,orap,lorazepam,pimozide,False,False,
1493,prazam,lorazepam,False,False,False,
1494,tazepam,lorazepam,False,False,False,
1495,tranxene,lorazepam,clorazepate,False,False,
1496,ativan,lorazepam,lorazepam,True,True,
1497,azepam,lorazepam,oxazepam,False,True,
1498,clonazepam,lorazepam,clonazepam,False,False,
1499,dalmane,lorazepam,flurazepam,False,False,
1500,diastat,lorazepam,diazepam,False,False,
1501,emazepam,lorazepam,False,False,False,
1502,estazolam,lorazepam,estazolam,False,False,
1503,flurazepam,lorazepam,flurazepam,False,False,
1504,halazepam,lorazepam,halazepam,False,False,
1505,halcion,lorazepam,triazolam,False,False,
1506,klonopin,lorazepam,clonazepam,False,False,
1507,loraz,lorazepam,chlorhexadol,False,True,
1508,lorazepamum,lorazepam,False,False,True,
1509,medazepam,lorazepam,temazepam,False,False,
1510,midazolam,lorazepam,midazolam,False,False,
1511,nirazepam,lorazepam,False,False,False,
1512,oxazepam,lorazepam,oxazepam,False,True,
1513,prazepam,lorazepam,prazepam,False,False,
1514,quazepam,lorazepam,quazepam,False,False,
1515,restoril,lorazepam,temazepam,False,False,
1516,temazepam,lorazepam,temazepam,False,False,
1517,triazolam,lorazepam,triazolam,False,False,
1518,versed,lorazepam,midazolam,False,False,
1519,xanax,lorazepam,alprazolam,False,False,
1520,ativan,lorazepam,lorazepam,True,True,
1521,tranxene,lorazepam,clorazepate,False,False,
1522,xanax,lorazepam,alprazolam,False,False,
1523,lorapam,lorazepam,False,False,True,
1524,lorapham,lorazepam,False,False,True,
1525,lorazapams,lorazepam,lorazepam,True,True,
1526,orfidal,lorazepam,False,False,True,
1527,tranquilizer,lorazepam,False,False,False,
1528,midazolam,lorazepam,midazolam,False,False,
1529,lorazepan,lorazepam,lorazepam,True,True,
1530,lorzepam,lorazepam,lorazepam,True,True,
1531,lorapam,lorazepam,False,False,True,
1532,lorpam,lorazepam,False,False,True,
1533,lorpams,lorazepam,False,False,False,
1534,orfiril,lorazepam,valproic_acid,False,False,
1535,tranxene,lorazepam,clorazepate,False,False,
1536,axoren,lorazepam,False,False,False,
1537,loraz,lorazepam,chlorhexadol,False,True,
1538,nozepam,lorazepam,False,False,False,
1539,soltamox,lorazepam,False,False,False,
1540,lorazepan,lorazepam,lorazepam,True,True,
1541,lorazepane,lorazepam,False,False,True,
1542,lorazepamum,lorazepam,False,False,True,
1543,tranquilizer,lorazepam,False,False,False,
1544,benzodiazepine,lorazepam,benzodiazepine,False,False,
1545,lorazepine,lorazepam,False,False,True,
1546,lorispam,lorazepam,False,False,False,
1547,lorazapine_hydrochloride,lorazepam,False,False,False,
1548,azepam,lorazepam,oxazepam,False,True,
1549,lorazepans,lorazepam,False,False,True,
1550,lorazepines,lorazepam,False,False,False,
1551,lorazapans,lorazepam,False,False,True,
1552,lorazepamgame,lorazepam,False,False,False,
1553,lorazepamgames,lorazepam,False,False,False,
1554,lorazepan,lorazepam,lorazepam,True,True,
1555,loraz,lorazepam,chlorhexadol,False,True,
1556,lorums,lorazepam,False,False,False,
1557,ativan,lorazepam,lorazepam,True,True,
1558,ativan,lorazepam,lorazepam,True,True,
1559,ativan,lorazepam,lorazepam,True,True,
1560,lorazolam,lorazepam,False,False,True,
1561,lor_upiam,lorazepam,False,False,False,
1562,loram,lorazepam,False,False,False,
1563,lorabar,lorazepam,False,False,False,
1564,lorispam,lorazepam,False,False,False,
1565,lorsedepam,lorazepam,False,False,False,
1566,loratopam,lorazepam,False,False,False,
1567,loralopam,lorazepam,False,False,False,
1568,loripam,lorazepam,False,False,True,
1569,lorpam,lorazepam,False,False,True,
1570,lorzepam,lorazepam,lorazepam,True,True,
1571,benzos,lorazepam,False,False,False,
1572,tranks,lorazepam,False,False,False,
1573,loraz,lorazepam,chlorhexadol,False,True,
1574,lorabar,lorazepam,False,False,False,
1575,lorabezepam,lorazepam,False,False,False,
1576,loram,lorazepam,False,False,False,
1577,loranzepam,lorazepam,False,False,True,
1578,lorazepanes,lorazepam,False,False,False,
1579,lorazepides,lorazepam,False,False,False,
1580,lorazepines,lorazepam,False,False,False,
1581,lorazepams,lorazepam,lorazepam,True,True,
1582,lorapazam,lorazepam,False,False,True,
1583,lorazepan,lorazepam,lorazepam,True,True,
1584,lorazepanes,lorazepam,False,False,False,
1585,lorazepangs,lorazepam,False,False,False,
1586,lorazepans,lorazepam,False,False,True,
1587,lorazepants,lorazepam,False,False,False,
1588,lorazepates,lorazepam,False,False,False,
1589,lorazepan,lorazepam,lorazepam,True,True,
1590,lorazepane,lorazepam,False,False,True,
1591,lorazepaqe,lorazepam,False,False,False,
1592,lorazeparm,lorazepam,False,False,True,
1593,lorazepawm,lorazepam,False,False,False,
1594,benzodiazepine,lorazepam,benzodiazepine,False,False,
1595,lorazepan,lorazepam,lorazepam,True,True,
1596,lorazepamum,lorazepam,False,False,True,
1597,ativan,lorazepam,lorazepam,True,True,
1598,ativan,lorazepam,lorazepam,True,True,
1599,orap,lorazepam,pimozide,False,False,
1600,ativan,lorazepam,lorazepam,True,True,
1601,atropine,lorazepam,hyoscyamine,False,False,
1602,belladonna,lorazepam,belladonna,False,False,
1603,hyoscyamine,lorazepam,hyoscyamine,False,False,
1604,scopolamine,lorazepam,scopolamine,False,False,
1605,strychnine,lorazepam,False,False,False,
1606,tobacco,lorazepam,nicotine,False,False,
1607,lorapazam,lorazepam,False,False,True,
1608,lorazepan,lorazepam,lorazepam,True,True,
1609,lorazepamum,lorazepam,False,False,True,
1610,lorazepane,lorazepam,False,False,True,
1611,lorazepan,lorazepam,lorazepam,True,True,
1612,tranxene,lorazepam,clorazepate,False,False,
1613,librax,lorazepam,chlordiazepoxide,False,False,
1614,ativan,lorazepam,lorazepam,True,True,
1615,tranxene,lorazepam,clorazepate,False,False,
1616,loraz,lorazepam,chlorhexadol,False,True,
1617,alzapam,lorazepam,False,False,False,
1618,anziety,lorazepam,False,False,False,
1619,apo-lorazepam,lorazepam,False,False,True,
1620,lorabid,lorazepam,False,False,True,
1621,lorazalet,lorazepam,False,False,False,
1622,lorazepan,lorazepam,lorazepam,True,True,
1623,lorazepram,lorazepam,lorazepam,True,True,
1624,lortab,lorazepam,hydrocodone,False,False,
1625,norco,lorazepam,hydrocodone,False,False,
1626,zanaflex,lorazepam,tizanidine,False,False,
1627,ativan,lorazepam,lorazepam,True,True,
1628,zolpidem,lorazepam,zolpidem,False,False,
1629,lorazepams,lorazepam,lorazepam,True,True,
1630,lorapazam,lorazepam,False,False,True,
1631,lorzepam,lorazepam,lorazepam,True,True,
1632,lorazopam,lorazepam,lorazepam,True,True,
1633,lorazepan,lorazepam,lorazepam,True,True,
1634,lorazepane,lorazepam,False,False,True,
1635,lorazepamum,lorazepam,False,False,True,
1636,lorazeprons,lorazepam,False,False,False,
1637,lorazeprost,lorazepam,False,False,False,
1638,lorazolam,lorazepam,False,False,True,
1639,lorazipam,lorazepam,lorazepam,True,True,
1640,loprazolam,lorazepam,loprazolam,False,True,
1641,alzolam,lorazepam,False,False,False,
1642,loripam,lorazepam,False,False,True,
1643,lorazolam,lorazepam,False,False,True,
1644,loracepam,lorazepam,False,False,True,
1645,lorazepan,lorazepam,lorazepam,True,True,
1646,lorazepamum,lorazepam,False,False,True,
1647,clonazepam,lorazepam,clonazepam,False,False,
1648,xanax,lorazepam,alprazolam,False,False,
1649,ativan,lorazepam,lorazepam,True,True,
1650,lorabest,lorazepam,False,False,False,
1651,loramax,lorazepam,False,False,False,
1652,loraz,lorazepam,chlorhexadol,False,True,
1653,lorazapam,lorazepam,lorazepam,True,True,
1654,azepam,lorazepam,oxazepam,False,True,
1655,dalmane,lorazepam,flurazepam,False,False,
1656,delirium,lorazepam,False,False,False,
1657,etrafon,lorazepam,False,False,False,
1658,halcion,lorazepam,triazolam,False,False,
1659,hypnotic,lorazepam,False,False,False,
1660,imovane,lorazepam,zopiclone,False,False,
1661,lormetazepam,lorazepam,lormetazepam,False,True,
1662,nembutal,lorazepam,pentobarbital,False,False,
1663,restoril,lorazepam,temazepam,False,False,
1664,rohypnol,lorazepam,flunitrazepam,False,False,
1665,seconal,lorazepam,secobarbital,False,False,
1666,sonata,lorazepam,zaleplon,False,False,
1667,tranxene,lorazepam,clorazepate,False,False,
1668,tranquilar,lorazepam,False,False,False,
1669,verced,lorazepam,midazolam,False,False,
1670,zolpidem,lorazepam,zolpidem,False,False,
1671,lorazadam,lorazepam,False,False,False,
1672,lorazopam,lorazepam,lorazepam,True,True,
1673,lorazepane,lorazepam,False,False,True,
1674,lorazepa,lorazepam,False,False,True,
1675,loraxapam,lorazepam,False,False,True,
1676,loralapam,lorazepam,False,False,False,
1677,lorapazam,lorazepam,False,False,True,
1678,lorapam,lorazepam,False,False,True,
1679,lorpazam,lorazepam,False,False,True,
1680,azepam,lorazepam,oxazepam,False,True,
1681,loprazolam,lorazepam,loprazolam,False,True,
1682,alprazolam,lorazepam,alprazolam,False,False,
1683,benzodiazepine,lorazepam,benzodiazepine,False,False,
1684,dalmane,lorazepam,flurazepam,False,False,
1685,prosom,lorazepam,estazolam,False,True,
1686,restoril,lorazepam,temazepam,False,False,
1687,tranxene,lorazepam,clorazepate,False,False,
1688,valium,lorazepam,diazepam,False,False,
1689,xanax,lorazepam,alprazolam,False,False,
1690,zolpidem,lorazepam,zolpidem,False,False,
1691,lorazepa,lorazepam,False,False,True,
1692,lorzepam,lorazepam,lorazepam,True,True,
1693,orfidal,lorazepam,False,False,True,
1694,trankimazin,lorazepam,False,False,False,
1695,ansiolin,lorazepam,False,False,False,
1696,calmday,lorazepam,False,False,False,
1697,serenamin,lorazepam,False,False,False,
1698,trankal,lorazepam,False,False,False,
1699,atacand,lorazepam,candesartan_cilexetil,False,False,
1700,azep,lorazepam,False,False,False,
1701,ctram,lorazepam,False,False,False,
1702,daxol,lorazepam,False,False,False,
1703,ezopta,lorazepam,False,False,False,
1704,fortical,lorazepam,False,False,False,
1705,girazepam,lorazepam,False,False,False,
1706,hypam,lorazepam,False,False,False,
1707,izopamid,lorazepam,False,False,False,
1708,loreta,lorazepam,False,False,False,
1709,mezopam,lorazepam,False,False,False,
1710,ozepam,lorazepam,False,False,True,
1711,pamston,lorazepam,False,False,False,
1712,placida,lorazepam,False,False,False,
1713,razem,lorazepam,False,False,False,
1714,setazolam,lorazepam,False,False,False,
1715,tazepam,lorazepam,False,False,False,
1716,zaponex,lorazepam,False,False,False,
1717,lorazeprom,lorazepam,False,False,False,
1718,lorazepromide,lorazepam,False,False,False,
1719,lorazeprin,lorazepam,False,False,False,
1720,lorazeprine,lorazepam,False,False,False,
1721,lorazepr,lorazepam,False,False,False,
1722,orfidal,lorazepam,False,False,True,
1723,ativan,lorazepam,lorazepam,True,True,
1724,orapam,lorazepam,False,False,False,
1725,prazepam,lorazepam,prazepam,False,False,
1726,tranquirite,lorazepam,False,False,False,
1727,ativan,lorazepam,lorazepam,True,True,
1728,lorapezam,lorazepam,False,False,True,
1729,lorpazepam,lorazepam,False,False,False,
1730,loraepam,lorazepam,False,False,True,
1731,lorazapam,lorazepam,lorazepam,True,True,
1732,tranxene,lorazepam,clorazepate,False,False,
1733,loraz,lorazepam,chlorhexadol,False,True,
1734,lorapam,lorazepam,False,False,True,
1735,lorzapam,lorazepam,lorazepam,True,True,
1736,ativan,lorazepam,lorazepam,True,True,
1737,lorazalpam,lorazepam,False,False,False,
1738,loracepam,lorazepam,False,False,True,
1739,lorazep_usage,lorazepam,False,False,False,
1740,lorazel,lorazepam,False,False,True,
1741,lonazep,lorazepam,False,False,False,
1742,medazepam,lorazepam,temazepam,False,False,
1743,orfidal,lorazepam,False,False,True,
1744,tranxene,lorazepam,clorazepate,False,False,
1745,lorazipam,lorazepam,lorazepam,True,True,
1746,loracepam,lorazepam,False,False,True,
1747,lorahipam,lorazepam,False,False,False,
1748,lorazopam,lorazepam,lorazepam,True,True,
1749,loratapam,lorazepam,False,False,False,
1750,loralopam,lorazepam,False,False,False,
1751,zopax,lorazepam,False,False,False,
1752,lorazeapam,lorazepam,False,False,True,
1753,lorazepan,lorazepam,lorazepam,True,True,
1754,lorazepham,lorazepam,False,False,True,
1755,benzodiazepine,lorazepam,benzodiazepine,False,False,
1756,loripam,lorazepam,False,False,True,
1757,loraz,lorazepam,chlorhexadol,False,True,
1758,hypnotic,lorazepam,False,False,False,
1759,lorazepan,lorazepam,lorazepam,True,True,
1760,loraxepam,lorazepam,False,False,True,
1761,lorapazam,lorazepam,False,False,True,
1762,lorahexam,lorazepam,False,False,False,
1763,lorazepax,lorazepam,False,False,False,
1764,loradepam,lorazepam,False,False,True,
1765,orapam,lorazepam,False,False,False,
1766,lorazopam,lorazepam,lorazepam,True,True,
1767,lorazepan,lorazepam,lorazepam,True,True,
1768,lorazeline,lorazepam,False,False,False,
1769,lorazeponic_acid,lorazepam,False,False,False,
1770,lorazepamum,lorazepam,False,False,True,
1771,ativan,lorazepam,lorazepam,True,True,
1772,xanax,lorazepam,alprazolam,False,False,
1773,lorazipam,lorazepam,lorazepam,True,True,
1774,lorispam,lorazepam,False,False,False,
1775,lorspam,lorazepam,False,False,False,
1776,lorpam,lorazepam,False,False,True,
1777,lortuss,lorazepam,False,False,False,
1778,medipam,lorazepam,False,False,False,
1779,tazepam,lorazepam,False,False,False,
1780,orap,lorazepam,pimozide,False,False,
1781,ativan,lorazepam,lorazepam,True,True,
1782,tranxene,lorazepam,clorazepate,False,False,
1783,ativan,lorazepam,lorazepam,True,True,
1784,olanzapine,lorazepam,olanzapine,False,False,
1785,clonazepam,lorazepam,clonazepam,False,False,
1786,diazepam,lorazepam,diazepam,False,False,
1787,alprazolam,lorazepam,alprazolam,False,False,
1788,zolpidem,lorazepam,zolpidem,False,False,
1789,eszopiclone,lorazepam,eszopiclone,False,False,
1790,ativan,lorazepam,lorazepam,True,True,
1791,clonazepam,lorazepam,clonazepam,False,False,
1792,diazepam,lorazepam,diazepam,False,False,
1793,alprazolam,lorazepam,alprazolam,False,False,
1794,klonopin,lorazepam,clonazepam,False,False,
1795,restoril,lorazepam,temazepam,False,False,
1796,xanax,lorazepam,alprazolam,False,False,
1797,valium,lorazepam,diazepam,False,False,
1798,azepam,lorazepam,oxazepam,False,True,
1799,benzodiazepam,lorazepam,False,False,False,
1800,diazepam,lorazepam,diazepam,False,False,
1801,lorazipam,lorazepam,lorazepam,True,True,
1802,lorazapam,lorazepam,lorazepam,True,True,
1803,lorazepane,lorazepam,False,False,True,
1804,lorazepame,lorazepam,False,False,True,
1805,lorazepanum,lorazepam,False,False,False,
1806,ansiolin,lorazepam,False,False,False,
1807,telesa,lorazepam,False,False,False,
1808,trankimazin,lorazepam,False,False,False,
1809,orfidal,lorazepam,False,False,True,
1810,valium,lorazepam,diazepam,False,False,
1811,xanax,lorazepam,alprazolam,False,False,
1812,zolpidem,lorazepam,zolpidem,False,False,
1813,alprazolam,lorazepam,alprazolam,False,False,
1814,diazepam,lorazepam,diazepam,False,False,
1815,iazepam,lorazepam,False,False,False,
1816,clonazepam,lorazepam,clonazepam,False,False,
1817,flurazepam,lorazepam,flurazepam,False,False,
1818,halazepam,lorazepam,halazepam,False,False,
1819,ketazolam,lorazepam,False,False,False,
1820,anxious_pill,lorazepam,False,False,False,
1821,lorazepams,lorazepam,lorazepam,True,True,
1822,lorazepam,lorazepam,lorazepam,True,True,
1823,tranxene,lorazepam,clorazepate,False,False,
1824,xanax,lorazepam,alprazolam,False,False,
1825,orfidal,lorazepam,False,False,True,
1826,ansial,lorazepam,False,False,False,
1827,ansital,lorazepam,False,False,False,
1828,calmador,lorazepam,False,False,False,
1829,trankimazin,lorazepam,False,False,False,
1830,lorazapamum,lorazepam,False,False,False,
1831,benzos,lorazepam,False,False,False,
1832,alazepam,lorazepam,False,False,False,
1833,azepam,lorazepam,oxazepam,False,True,
1834,lorazepane,lorazepam,False,False,True,
1835,ativan,lorazepam,lorazepam,True,True,
1836,axolen,lorazepam,False,False,False,
1837,calmpose,lorazepam,False,False,False,
1838,cazepine,lorazepam,False,False,False,
1839,clonazepam,lorazepam,clonazepam,False,False,
1840,dalmane,lorazepam,flurazepam,False,False,
1841,diazepam,lorazepam,diazepam,False,False,
1842,diatran,lorazepam,False,False,False,
1843,diazoxide,lorazepam,diazoxide,False,False,
1844,diazepam,lorazepam,diazepam,False,False,
1845,diazepan,lorazepam,diazepam,False,False,
1846,diazepoxide,lorazepam,False,False,False,
